qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	HMW_gene_callers_id	genome	genome_gene_callers_id
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1506-00000000001_split_00049_122531	91.969	4383	341	9	1	4377	2749	7126	0	6133	18665644	HIMB1506	122531
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1506-00000000001_split_00049_122531	80.577	520	99	2	621	1139	3921	4439	5.32E-112	399	18665644	HIMB1506	122531
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1770-00000000001_split_00027_117084	91.286	4384	369	11	1	4377	2749	7126	0	5967	18665644	HIMB1770	117084
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1770-00000000001_split_00027_117084	78.927	522	104	5	621	1139	3921	4439	5.43E-97	350	18665644	HIMB1770	117084
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1493-00000000001_split_00045_98387	91.286	4384	369	11	1	4377	2749	7126	0	5967	18665644	HIMB1493	98387
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1493-00000000001_split_00045_98387	78.927	522	104	5	621	1139	3921	4439	5.43E-97	350	18665644	HIMB1493	98387
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1518-00000000001_split_00054_23563	91.286	4384	369	11	1	4377	2749	7126	0	5967	18665644	HIMB1518	23563
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1518-00000000001_split_00054_23563	78.927	522	104	5	621	1139	3921	4439	5.43E-97	350	18665644	HIMB1518	23563
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1662-00000000001_split_00005_24052	90.592	4390	388	22	1	4377	2749	7126	0	5795	18665644	HIMB1662	24052
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1488-00000000001_split_00015_92613	90.514	4396	380	30	1	4377	3526	7903	0	5773	18665644	HIMB1488	92613
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1488-00000000001_split_00015_92613	76.325	887	194	15	844	1722	4093	4971	2.41E-130	460	18665644	HIMB1488	92613
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1488-00000000001_split_00015_92613	77.568	740	154	11	568	1301	4369	5102	4.05E-123	436	18665644	HIMB1488	92613
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1641-00000000001_split_00005_18483	90.189	4393	400	28	1	4377	2749	7126	0	5696	18665644	HIMB1641	18483
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1710-00000000003_split_00024_57291	90.189	4393	400	28	1	4377	2749	7126	0	5696	18665644	HIMB1710	57291
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1702-00000000001_split_00025_43079	90.189	4393	400	28	1	4377	2749	7126	0	5696	18665644	HIMB1702	43079
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1556-00000000001_split_00005_51614	90.189	4393	400	28	1	4377	2749	7126	0	5696	18665644	HIMB1556	51614
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1552-00000000001_split_00067_50006	90.189	4393	400	28	1	4377	2749	7126	0	5696	18665644	HIMB1552	50006
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1748-00000000001_split_00024_92017	90.189	4393	400	28	1	4377	2749	7126	0	5696	18665644	HIMB1748	92017
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1526-00000000001_split_00018_28986	90.189	4393	400	28	1	4377	2749	7126	0	5696	18665644	HIMB1526	28986
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1636-00000000001_split_00047_12598	90.189	4393	400	28	1	4377	2749	7126	0	5696	18665644	HIMB1636	12598
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1746-00000000002_split_00003_73135	90.167	4373	414	6	1	4371	3478	7836	0	5679	18665644	HIMB1746	73135
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1746-00000000002_split_00003_73135	79.383	519	101	5	621	1136	4650	5165	2.51E-100	361	18665644	HIMB1746	73135
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1723-00000000001_split_00021_65759	89.779	4393	418	28	1	4377	2668	7045	0	5596	18665644	HIMB1723	65759
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1758-00000000001_split_00009_109260	93.117	3690	251	3	690	4377	3843	7531	0	5404	18665644	HIMB1758	109260
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1758-00000000001_split_00009_109260	91.013	790	66	4	1	789	2125	2910	0	1061	18665644	HIMB1758	109260
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1430-00000000013_split_00011_44494	93.117	3690	251	3	690	4377	3843	7531	0	5404	18665644	HIMB1430	44494
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1430-00000000013_split_00011_44494	91.013	790	66	4	1	789	2125	2910	0	1061	18665644	HIMB1430	44494
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1611-00000000001_split_00048_82585	93.117	3690	251	3	690	4377	3843	7531	0	5404	18665644	HIMB1611	82585
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1611-00000000001_split_00048_82585	91.013	790	66	4	1	789	2125	2910	0	1061	18665644	HIMB1611	82585
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB2211-00000000001_split_00048_89742	88.947	4388	464	17	1	4377	3508	7885	0	5397	18665644	HIMB2211	89742
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1593-00000000001_split_00025_75593	88.899	4396	451	32	1	4377	2668	7045	0	5380	18665644	HIMB1593	75593
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1593-00000000001_split_00025_75593	77.836	758	158	9	549	1301	3492	4244	2.41E-130	460	18665644	HIMB1593	75593
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1559-00000000001_split_00066_54801	93.002	3687	237	18	703	4377	4399	8076	0	5360	18665644	HIMB1559	54801
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1559-00000000001_split_00066_54801	89.379	838	79	9	1	834	2668	3499	0	1046	18665644	HIMB1559	54801
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1559-00000000001_split_00066_54801	78.893	289	59	2	852	1139	936	1223	2.69E-50	195	18665644	HIMB1559	54801
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1587-00000000002_split_00026_72740	93.002	3687	237	18	703	4377	4399	8076	0	5360	18665644	HIMB1587	72740
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1587-00000000002_split_00026_72740	89.379	838	79	9	1	834	2668	3499	0	1046	18665644	HIMB1587	72740
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1587-00000000002_split_00026_72740	78.893	289	59	2	852	1139	936	1223	2.69E-50	195	18665644	HIMB1587	72740
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1597-00000000001_split_00025_79274	93.002	3687	237	18	703	4377	4399	8076	0	5360	18665644	HIMB1597	79274
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1597-00000000001_split_00025_79274	89.379	838	79	9	1	834	2668	3499	0	1046	18665644	HIMB1597	79274
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1597-00000000001_split_00025_79274	78.893	289	59	2	852	1139	936	1223	2.69E-50	195	18665644	HIMB1597	79274
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1507-00000000001_split_00009_127853	89.975	3651	336	25	742	4377	4528	8163	0	4687	18665644	HIMB1507	127853
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1507-00000000001_split_00009_127853	94.498	836	43	3	1	834	2755	3589	0	1286	18665644	HIMB1507	127853
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1507-00000000001_split_00009_127853	77.224	742	153	13	568	1301	4630	5363	4.08E-118	420	18665644	HIMB1507	127853
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1701-00000000001_split_00034_39781	88.157	3217	354	24	1175	4377	4130	7333	0	3805	18665644	HIMB1701	39781
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1701-00000000001_split_00034_39781	86.023	1066	141	8	1	1062	3508	4569	0	1136	18665644	HIMB1701	39781
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1701-00000000001_split_00034_39781	82.152	409	69	4	895	1301	4126	4532	1.95E-96	348	18665644	HIMB1701	39781
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1542-00000000002_split_00008_42065	87.023	3221	383	30	1175	4377	4142	7345	0	3600	18665644	HIMB1542	42065
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1542-00000000002_split_00008_42065	92.756	1063	75	2	1	1062	3520	4581	0	1535	18665644	HIMB1542	42065
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1577-00000000001_split_00048_64710	86.84	2956	358	28	1438	4377	3850	6790	0	3275	18665644	HIMB1577	64710
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1577-00000000001_split_00048_64710	94.624	837	40	5	1	834	2761	3595	0	1291	18665644	HIMB1577	64710
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1577-00000000001_split_00048_64710	83.803	142	23	0	1160	1301	3848	3989	1.66E-32	135	18665644	HIMB1577	64710
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1631-00000000001_split_00064_5968	86.84	2956	358	28	1438	4377	3850	6790	0	3275	18665644	HIMB1631	5968
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1631-00000000001_split_00064_5968	94.624	837	40	5	1	834	2761	3595	0	1291	18665644	HIMB1631	5968
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1631-00000000001_split_00064_5968	83.803	142	23	0	1160	1301	3848	3989	1.66E-32	135	18665644	HIMB1631	5968
HMW_xHP1_008-c_000003087891_split_00001-18665644	HIMB1564-00000000001_split_00021_55814	78.72	625	120	12	217	834	2212	2830	1.14E-113	405	18665644	HIMB1564	55814
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1641-00000000001_split_00005_18483	98.717	5611	69	3	1	5610	1523	7131	0	9960	18665646	HIMB1641	18483
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1710-00000000003_split_00024_57291	98.717	5611	69	3	1	5610	1523	7131	0	9960	18665646	HIMB1710	57291
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1702-00000000001_split_00025_43079	98.717	5611	69	3	1	5610	1523	7131	0	9960	18665646	HIMB1702	43079
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1556-00000000001_split_00005_51614	98.717	5611	69	3	1	5610	1523	7131	0	9960	18665646	HIMB1556	51614
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1552-00000000001_split_00067_50006	98.717	5611	69	3	1	5610	1523	7131	0	9960	18665646	HIMB1552	50006
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1748-00000000001_split_00024_92017	98.717	5611	69	3	1	5610	1523	7131	0	9960	18665646	HIMB1748	92017
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1526-00000000001_split_00018_28986	98.717	5611	69	3	1	5610	1523	7131	0	9960	18665646	HIMB1526	28986
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1636-00000000001_split_00047_12598	98.717	5611	69	3	1	5610	1523	7131	0	9960	18665646	HIMB1636	12598
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1662-00000000001_split_00005_24052	95.723	5612	235	5	1	5610	1523	7131	0	9029	18665646	HIMB1662	24052
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1723-00000000001_split_00021_65759	97.028	5080	145	6	534	5610	1974	7050	0	8540	18665646	HIMB1723	65759
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1593-00000000001_split_00025_75593	95.494	5082	219	8	534	5610	1974	7050	0	8107	18665646	HIMB1593	75593
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1593-00000000001_split_00025_75593	79.647	624	121	6	1908	2528	3624	4244	3.11E-125	444	18665646	HIMB1593	75593
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1521-00000000001_split_00007_32717	92.387	5622	403	22	1	5610	1511	7119	0	7987	18665646	HIMB1521	32717
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1513-00000000001_split_00009_17062	92.387	5622	403	22	1	5610	1511	7119	0	7987	18665646	HIMB1513	17062
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1506-00000000001_split_00049_122531	92.12	5622	418	22	1	5610	1523	7131	0	7904	18665646	HIMB1506	122531
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1506-00000000001_split_00049_122531	77.373	769	168	6	1908	2673	3705	4470	1.86E-127	451	18665646	HIMB1506	122531
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1506-00000000001_split_00049_122531	78.927	522	104	5	1848	2366	3921	4439	6.97E-97	350	18665646	HIMB1506	122531
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1770-00000000001_split_00027_117084	91.375	5623	458	24	1	5610	1523	7131	0	7672	18665646	HIMB1770	117084
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1493-00000000001_split_00045_98387	91.375	5623	458	24	1	5610	1523	7131	0	7672	18665646	HIMB1493	98387
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1518-00000000001_split_00054_23563	91.375	5623	458	24	1	5610	1523	7131	0	7672	18665646	HIMB1518	23563
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1490-00000000005_split_00004_108996	93.125	5076	340	9	534	5605	1974	7044	0	7432	18665646	HIMB1490	108996
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1490-00000000005_split_00004_108996	77.795	653	139	5	1846	2495	3562	4211	2.45E-111	398	18665646	HIMB1490	108996
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1491-00000000001_split_00009_94068	93.125	5076	340	9	534	5605	1974	7044	0	7432	18665646	HIMB1491	94068
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1491-00000000001_split_00009_94068	77.795	653	139	5	1846	2495	3562	4211	2.45E-111	398	18665646	HIMB1491	94068
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1488-00000000001_split_00015_92613	92.135	5086	382	16	534	5610	2832	7908	0	7160	18665646	HIMB1488	92613
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1488-00000000001_split_00015_92613	89.524	840	85	3	1	839	1529	2366	0	1061	18665646	HIMB1488	92613
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1488-00000000001_split_00015_92613	76.923	741	157	14	2071	2804	4093	4826	1.13E-114	409	18665646	HIMB1488	92613
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB140-00000000001_split_00032_2118	90.806	5090	431	33	534	5605	1974	7044	0	6772	18665646	HIMB140	2118
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB122-00000000001_split_00009_8659	90.697	5095	438	34	534	5610	2832	7908	0	6750	18665646	HIMB122	8659
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB122-00000000001_split_00009_8659	89.643	840	84	3	1	839	1529	2366	0	1066	18665646	HIMB122	8659
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB122-00000000001_split_00009_8659	78.167	742	152	10	2071	2807	4093	4829	2.38E-131	464	18665646	HIMB122	8659
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1765-00000000001_split_00063_114654	90.324	5095	454	34	534	5610	1974	7047	0	6641	18665646	HIMB1765	114654
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1765-00000000001_split_00063_114654	77.578	834	175	11	1846	2673	3559	4386	3.04E-140	494	18665646	HIMB1765	114654
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1765-00000000001_split_00063_114654	77.229	729	160	6	2079	2804	3240	3965	1.46E-118	422	18665646	HIMB1765	114654
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1746-00000000002_split_00003_73135	88.101	5093	562	33	534	5610	2784	7848	0	6008	18665646	HIMB1746	73135
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1746-00000000002_split_00003_73135	89.762	840	83	3	1	839	1481	2318	0	1072	18665646	HIMB1746	73135
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1507-00000000001_split_00009_127853	93.296	3759	245	7	1850	5605	4409	8163	0	5539	18665646	HIMB1507	127853
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1507-00000000001_split_00009_127853	93.22	2065	132	8	1	2061	1529	3589	0	3031	18665646	HIMB1507	127853
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1507-00000000001_split_00009_127853	77.94	893	193	4	1917	2807	3924	4814	1.38E-158	555	18665646	HIMB1507	127853
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB2211-00000000001_split_00048_89742	86.294	5100	653	43	534	5610	2814	7890	0	5504	18665646	HIMB2211	89742
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB2211-00000000001_split_00048_89742	90.476	840	77	3	1	839	1511	2348	0	1105	18665646	HIMB2211	89742
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1701-00000000001_split_00034_39781	96.138	3211	124	0	2400	5610	4128	7338	0	5243	18665646	HIMB1701	39781
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1701-00000000001_split_00034_39781	90.428	1682	151	10	534	2210	2814	4490	0	2206	18665646	HIMB1701	39781
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1701-00000000001_split_00034_39781	88.915	839	92	1	1	839	1511	2348	0	1033	18665646	HIMB1701	39781
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1758-00000000001_split_00009_109260	91.64	3708	282	24	1917	5610	3843	7536	0	5105	18665646	HIMB1758	109260
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1758-00000000001_split_00009_109260	88.492	1538	155	19	534	2061	1431	2956	0	1840	18665646	HIMB1758	109260
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1758-00000000001_split_00009_109260	78.698	906	181	11	1908	2807	3558	4457	2.92E-170	593	18665646	HIMB1758	109260
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1430-00000000013_split_00011_44494	91.64	3708	282	24	1917	5610	3843	7536	0	5105	18665646	HIMB1430	44494
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1430-00000000013_split_00011_44494	88.492	1538	155	19	534	2061	1431	2956	0	1840	18665646	HIMB1430	44494
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1430-00000000013_split_00011_44494	78.698	906	181	11	1908	2807	3558	4457	2.92E-170	593	18665646	HIMB1430	44494
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1611-00000000001_split_00048_82585	91.64	3708	282	24	1917	5610	3843	7536	0	5105	18665646	HIMB1611	82585
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1611-00000000001_split_00048_82585	88.492	1538	155	19	534	2061	1431	2956	0	1840	18665646	HIMB1611	82585
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1611-00000000001_split_00048_82585	78.698	906	181	11	1908	2807	3558	4457	2.92E-170	593	18665646	HIMB1611	82585
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1542-00000000002_split_00008_42065	94.865	3213	161	4	2400	5610	4140	7350	0	5016	18665646	HIMB1542	42065
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1542-00000000002_split_00008_42065	94.825	1681	79	8	534	2210	2826	4502	0	2615	18665646	HIMB1542	42065
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1542-00000000002_split_00008_42065	89.035	839	91	1	1	839	1523	2360	0	1038	18665646	HIMB1542	42065
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1577-00000000001_split_00048_64710	94.433	2946	164	0	2665	5610	3850	6795	0	4532	18665646	HIMB1577	64710
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1577-00000000001_split_00048_64710	93.078	2066	133	9	1	2061	1535	3595	0	3014	18665646	HIMB1577	64710
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1631-00000000001_split_00064_5968	94.433	2946	164	0	2665	5610	3850	6795	0	4532	18665646	HIMB1631	5968
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1631-00000000001_split_00064_5968	93.078	2066	133	9	1	2061	1535	3595	0	3014	18665646	HIMB1631	5968
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1559-00000000001_split_00066_54801	86.254	3783	468	42	1850	5605	4319	8076	0	4058	18665646	HIMB1559	54801
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1559-00000000001_split_00066_54801	88.003	1542	155	24	534	2061	1974	3499	0	1796	18665646	HIMB1559	54801
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1559-00000000001_split_00066_54801	77.431	288	65	0	2079	2366	936	1223	1.62E-43	172	18665646	HIMB1559	54801
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1587-00000000002_split_00026_72740	86.254	3783	468	42	1850	5605	4319	8076	0	4058	18665646	HIMB1587	72740
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1587-00000000002_split_00026_72740	88.003	1542	155	24	534	2061	1974	3499	0	1796	18665646	HIMB1587	72740
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1587-00000000002_split_00026_72740	77.431	288	65	0	2079	2366	936	1223	1.62E-43	172	18665646	HIMB1587	72740
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1597-00000000001_split_00025_79274	86.254	3783	468	42	1850	5605	4319	8076	0	4058	18665646	HIMB1597	79274
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1597-00000000001_split_00025_79274	88.003	1542	155	24	534	2061	1974	3499	0	1796	18665646	HIMB1597	79274
HMW_xHP1_008-c_000003087892_split_00001-18665646	HIMB1597-00000000001_split_00025_79274	77.431	288	65	0	2079	2366	936	1223	1.62E-43	172	18665646	HIMB1597	79274
HMW_xHP1_008-c_000003087892_split_00001-18665647	HIMB1641-00000000001_split_00005_18483	99.936	1554	0	1	1	1554	1	1553	0	2863	18665647	HIMB1641	18483
HMW_xHP1_008-c_000003087892_split_00001-18665647	HIMB1710-00000000003_split_00024_57291	99.936	1554	0	1	1	1554	1	1553	0	2863	18665647	HIMB1710	57291
HMW_xHP1_008-c_000003087892_split_00001-18665647	HIMB1702-00000000001_split_00025_43079	99.936	1554	0	1	1	1554	1	1553	0	2863	18665647	HIMB1702	43079
HMW_xHP1_008-c_000003087892_split_00001-18665647	HIMB1556-00000000001_split_00005_51614	99.936	1554	0	1	1	1554	1	1553	0	2863	18665647	HIMB1556	51614
HMW_xHP1_008-c_000003087892_split_00001-18665647	HIMB1552-00000000001_split_00067_50006	99.936	1554	0	1	1	1554	1	1553	0	2863	18665647	HIMB1552	50006
