items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	AAI_min	AAI_max	AAI_avg	ECGs_and_EAGs!EAG	ECGs_and_EAGs!ECG	ECGs_and_EAGs!NA	EAG_ECG_ratio
GC_00006104	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006105	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006106	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006107	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006108	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006109	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006110	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006111	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006112	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006113	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006114	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006115	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006116	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006117	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006118	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006119	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006120	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006121	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006122	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006123	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006124	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006125	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006126	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006127	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006128	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006129	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006130	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006131	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006132	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006133	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006134	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006135	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006136	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006137	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006138	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006139	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006140	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006141	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006142	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006143	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006144	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006145	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006146	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006147	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006148	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006149	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006150	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006151	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006152	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006153	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006154	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006155	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006156	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006157	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006158	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006159	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006160	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006161	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006162	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006163	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006164	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006165	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006166	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006167	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006168	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006169	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006170	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006171	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006172	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006173	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006174	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006175	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006176	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006177	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006178	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006179	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006180	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006181	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006182	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006183	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006184	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006185	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006186	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006187	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006188	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006189	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006190	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006191	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006192	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006193	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006194	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006195	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006196	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006197	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006198	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006199	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006200	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006201	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006202	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006203	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006204	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006205	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006206	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006207	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006208	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006209	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006210	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006211	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006212	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006213	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006214	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006215	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006216	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006217	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006218	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006219	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006220	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006221	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006222	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006223	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006224	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006225	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006226	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006227	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006228	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006229	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006230	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006231	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006232	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006233	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006234	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006235	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006236	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006237	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006238	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006239	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006240	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006241	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006242	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006243	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006244	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006245	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006246	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006247	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006248	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006249	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006250	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006251	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006252	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006253	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006254	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006255	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006256	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006257	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006258	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006259	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006260	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006261	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006262	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006263	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006264	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006265	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006266	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006267	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006268	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006269	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006270	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006271	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006272	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006273	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006274	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006275	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006276	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006277	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006278	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006279	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006280	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006281	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006282	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006283	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006284	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006285	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006286	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006287	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006288	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006289	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006290	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006291	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006292	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006293	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006294	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006295	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006296	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006297	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006298	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006299	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006300	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006301	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006302	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006303	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006304	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006305	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006306	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006307	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006308	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006309	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006310	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006311	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006312	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006313	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006314	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006315	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006316	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006317	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006318	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006319	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006320	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006321	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006322	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006323	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006324	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006325	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006326	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006327	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006328	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006329	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006330	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006331	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006332	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006333	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006334	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006335	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006336	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006337	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006338	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006339	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006340	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006341	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006342	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006343	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006344	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006345	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006346	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006347	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006348	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006349	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006350	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006351	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006352	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006353	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006354	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006355	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006356	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006357	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006358	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006359	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006360	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006361	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006362	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006363	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006364	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006365	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006366	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006367	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006368	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00006369	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006370	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006371	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006372	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006373	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006374	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006375	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006376	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006377	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006378	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006379	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006380	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006381	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006382	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00006383	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006384	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00006385	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
